benchmark,config,avg_sim
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_76.smt2,,3.33
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_127.smt2,,3.04
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_21.smt2,,0.85
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_circular_traversal-2.i_33.smt2,,0.49
ALIA/20230321-UltimateAutomizerSvcomp2023/dll_of_dll-2.i_35.smt2,,1.91
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_130.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_199.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_51.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/ex3_forlist.i_57.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_131.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_138.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_179.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_199.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_39.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/length_test03-1.i_79.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_1.i_39.smt2,,6.22
ALIA/20230321-UltimateAutomizerSvcomp2023/list-ext_flag_1.i_74.smt2,,2.59
ALIA/20230321-UltimateAutomizerSvcomp2023/list_and_tree_cnstr-1.i_45.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/list_flag-2.i_22.smt2,,9.38
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_10.smt2,,3.67
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_30.smt2,,1.48
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_57.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_22.smt2,,2.67
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_60.smt2,,2.67
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_82.smt2,,3.11
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_3.smt2,,8.57
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_100.smt2,,1.33
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_16.smt2,,1.39
