benchmark,config,avg_sim
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.CheckWellformed__BucketGeneratorModel.__default.WM.smt2,,90.31
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.CheckWellformed__BucketGeneratorModel.__default.YieldsSortedBucket.smt2,,90.21
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.CheckWellformed__BucketGeneratorModel.__default.decreaser.smt2,,89.37
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.CheckWellformed__BucketGeneratorModel.__default.lemmaDecreaserDecreases.smt2,,89.8
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.CheckWellformed__BucketGeneratorModel.__default.reveal__BucketOf__for__Merge.smt2,,89.79
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenComposeIsCompose.smt2,,90.3
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenComposeIsMonotonic.smt2,,89.56
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenFromBucketStackWithLowerBoundYieldsComposeSeq.smt2,,91.33
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenFromBucketWithLowerBoundYieldsClampStart.smt2,,89.85
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenLeftIsMinimum.smt2,,90.05
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.GenPopIsRemove.smt2,,89.65
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.lemmaDecreaserDecreases.smt2,,89.83
d_fvbkv/Impl-BucketGeneratorModel.i.dfy.Impl__BucketGeneratorModel.__default.reveal__BucketOf__for__Merge.smt2,,89.59
d_fvbkv/Impl-BucketSuccessorLoopImpl.i.dfy.CheckWellformed__BucketSuccessorLoopImpl.__default.GetSuccessorInBucketStack.smt2,,87.57
d_fvbkv/Impl-BucketSuccessorLoopImpl.i.dfy.Impl__BucketSuccessorLoopImpl.__default.GetSuccessorInBucketStack.smt2,,87.9
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.CheckWellformed__BucketSuccessorLoopModel.__default.GetSuccessorInBucketStack.smt2,,89.87
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.CheckWellformed__BucketSuccessorLoopModel.__default.GetSuccessorInBucketStackResult.smt2,,89.74
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.CheckWellformed__BucketSuccessorLoopModel.__default.ProcessGenerator.smt2,,90.49
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.CheckWellformed__BucketSuccessorLoopModel.__default.ProcessGeneratorResult.smt2,,90.03
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.CheckWellformed__BucketSuccessorLoopModel.__default.ProcessInv.smt2,,90.13
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.Impl__BucketSuccessorLoopModel.__default.GetSuccessorInBucketStackResult.smt2,,90.43
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.Impl__BucketSuccessorLoopModel.__default.InRangeImpliesNonEmpty.smt2,,89.86
d_fvbkv/Impl-BucketSuccessorLoopModel.i.dfy.Impl__BucketSuccessorLoopModel.__default.ProcessGeneratorResult.smt2,,90.3
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.CacheReprDisjoint.smt2,,86.52
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.Count.smt2,,86.46
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.GetOpt.smt2,,86.99
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.I.smt2,,86.28
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.Insert.smt2,,86.45
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.InsertKeyValue.smt2,,87.18
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.Inv.smt2,,86.36
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.LemmaNodeReprLeRepr.smt2,,87.56
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.LemmaSizeEqCount.smt2,,87.28
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.MoveAndReplace.smt2,,86.71
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.MutCacheBucketRepr.smt2,,86.1
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.Overwrite.smt2,,87.04
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.Remove.smt2,,86.29
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.SplitParent.smt2,,86.45
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.UpdateNodeSlot.smt2,,86.72
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.__ctor.smt2,,86.73
d_fvbkv/Impl-CacheImpl.i.dfy.CheckWellformed__CacheImpl.MutCache.ptr.smt2,,86.81
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.DebugAccumulate.smt2,,86.21
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.GetOpt.smt2,,86.98
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.Insert.smt2,,86.31
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.InsertKeyValue.smt2,,85.83
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.LemmaNodeReprLeRepr.smt2,,86.66
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.LemmaSizeEqCount.smt2,,87.58
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.MoveAndReplace.smt2,,85.98
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.Overwrite.smt2,,86.47
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.Remove.smt2,,87.25
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.SplitParent.smt2,,86.56
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.UpdateNodeSlot.smt2,,85.8
d_fvbkv/Impl-CacheImpl.i.dfy.Impl__CacheImpl.MutCache.__ctor.smt2,,86.39
d_fvbkv/Impl-CommitterAppendImpl.i.dfy.CheckWellformed__CommitterAppendImpl.__default.JournalAppend.smt2,,88.08
d_fvbkv/Impl-CommitterAppendImpl.i.dfy.Impl__CommitterAppendImpl.__default.JournalAppend.smt2,,87.62
d_fvbkv/Impl-CommitterAppendModel.i.dfy.CheckWellformed__CommitterAppendModel.__default.JournalAppend.smt2,,88.15
d_fvbkv/Impl-CommitterAppendModel.i.dfy.CheckWellformed__CommitterAppendModel.__default.JournalAppendCorrect.smt2,,88.16
d_fvbkv/Impl-CommitterAppendModel.i.dfy.Impl__CommitterAppendModel.__default.JournalAppendCorrect.smt2,,87.5
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.SyncReqs2to1.smt2,,87.27
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.SyncReqs3to2.smt2,,87.27
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.WriteOutJournal.smt2,,87.79
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.freeId.smt2,,88.04
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.freeze.smt2,,87.01
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.popSync.smt2,,87.59
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.pushSync.smt2,,86.98
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.receiveFrozenLoc.smt2,,87.15
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.tryAdvanceLocation.smt2,,86.97
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.tryAdvanceLog.smt2,,86.77
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.writeBackSuperblockResp.smt2,,87.59
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.writeOutSuperblockAdvanceLocation.smt2,,87.38
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.CheckWellformed__CommitterCommitImpl.__default.writeOutSuperblockAdvanceLog.smt2,,88.45
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.SyncReqs2to1.smt2,,87.23
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.SyncReqs3to2.smt2,,87.23
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.WriteOutJournal.smt2,,86.57
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.freeId.smt2,,86.52
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.freeze.smt2,,86.54
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.popSync.smt2,,86.45
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.pushSync.smt2,,87.42
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.receiveFrozenLoc.smt2,,86.99
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.tryAdvanceLocation.smt2,,87.02
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.tryAdvanceLog.smt2,,86.78
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.writeBackSuperblockResp.smt2,,86.84
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.writeOutSuperblockAdvanceLocation.smt2,,86.45
d_fvbkv/Impl-CommitterCommitImpl.i.dfy.Impl__CommitterCommitImpl.__default.writeOutSuperblockAdvanceLog.smt2,,86.71
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs2to1.smt2,,87.11
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs2to1Correct.smt2,,88.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs2to1Iterate.smt2,,87.9
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs3to2.smt2,,87.11
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs3to2Correct.smt2,,88.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.SyncReqs3to2Iterate.smt2,,87.9
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.WriteOutJournal.smt2,,88.82
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.WriteOutJournalCorrect.smt2,,87.19
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.freeId.smt2,,88.94
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.freeze.smt2,,87.76
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.freezeCorrect.smt2,,87.98
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.popSync.smt2,,87.98
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.popSyncCorrect.smt2,,87.68
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.pushSync.smt2,,87.8
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.pushSyncCorrect.smt2,,87.82
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.receiveFrozenLocCorrect.smt2,,88.61
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.start__pos__add.smt2,,88.21
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.tryAdvanceLocation.smt2,,87.47
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.tryAdvanceLocationCorrect.smt2,,87.74
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.tryAdvanceLog.smt2,,88.13
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.tryAdvanceLogCorrect.smt2,,88.95
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeBackSuperblockResp.smt2,,87.78
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeBackSuperblockRespCorrect.smt2,,88.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeOutSuperblockAdvanceLocation.smt2,,87.22
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeOutSuperblockAdvanceLocationCorrect.smt2,,89.26
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeOutSuperblockAdvanceLog.smt2,,87.89
d_fvbkv/Impl-CommitterCommitModel.i.dfy.CheckWellformed__CommitterCommitModel.__default.writeOutSuperblockAdvanceLogCorrect.smt2,,88.44
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.SyncReqs2to1Correct.smt2,,87.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.SyncReqs3to2Correct.smt2,,87.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.WriteOutJournalCorrect.smt2,,87.29
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.freezeCorrect.smt2,,87.76
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.popSyncCorrect.smt2,,86.96
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.pushSyncCorrect.smt2,,88.58
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.receiveFrozenLocCorrect.smt2,,86.64
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.tryAdvanceLocationCorrect.smt2,,87.36
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.tryAdvanceLogCorrect.smt2,,87.37
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.writeBackSuperblockRespCorrect.smt2,,87.24
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.writeOutSuperblockAdvanceLocationCorrect.smt2,,87.09
d_fvbkv/Impl-CommitterCommitModel.i.dfy.Impl__CommitterCommitModel.__default.writeOutSuperblockAdvanceLogCorrect.smt2,,87.04
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.I.smt2,,86.21
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.Inv.smt2,,86.73
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.ProtectedReprInv.smt2,,86.03
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.ReprInv.smt2,,86.08
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.W.smt2,,86.74
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.WF.smt2,,86.73
d_fvbkv/Impl-CommitterImpl.i.dfy.CheckWellformed__CommitterImpl.Committer.__ctor.smt2,,86.74
d_fvbkv/Impl-CommitterImpl.i.dfy.Impl__CommitterImpl.Committer.__ctor.smt2,,85.55
d_fvbkv/Impl-CommitterImpl.i.dfy.Impl__CommitterImpl.Committer.reveal__ReprInv.smt2,,85.83
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.FinishLoadingOtherPhase.smt2,,87.25
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.FinishLoadingSuperblockPhase.smt2,,86.78
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.PageInJournalReqBack.smt2,,88.91
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.PageInJournalReqFront.smt2,,86.58
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.PageInJournalResp.smt2,,87.19
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.PageInSuperblockReq.smt2,,87.1
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.isReplayEmpty.smt2,,87.46
d_fvbkv/Impl-CommitterInitImpl.i.dfy.CheckWellformed__CommitterInitImpl.__default.tryFinishLoadingOtherPhase.smt2,,88.02
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.FinishLoadingOtherPhase.smt2,,86.57
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.FinishLoadingSuperblockPhase.smt2,,86.25
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.PageInJournalReqBack.smt2,,87.23
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.PageInJournalReqFront.smt2,,86.09
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.PageInJournalResp.smt2,,86.52
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.PageInSuperblockReq.smt2,,86.76
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.isReplayEmpty.smt2,,86.54
d_fvbkv/Impl-CommitterInitImpl.i.dfy.Impl__CommitterInitImpl.__default.tryFinishLoadingOtherPhase.smt2,,86.97
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.FinishLoadingOtherPhase.smt2,,89.24
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.FinishLoadingOtherPhaseCorrect.smt2,,88.05
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.FinishLoadingSuperblockPhase.smt2,,88.1
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.FinishLoadingSuperblockPhaseCorrect.smt2,,87.97
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalReqBack.smt2,,88.13
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalReqBackCorrect.smt2,,87.01
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalReqFront.smt2,,88.13
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalReqFrontCorrect.smt2,,87.59
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalResp.smt2,,88.16
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInJournalRespCorrect.smt2,,87.83
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInSuperblockReq.smt2,,87.34
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.PageInSuperblockReqCorrect.smt2,,87.77
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.isReplayEmpty.smt2,,87.54
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.tryFinishLoadingOtherPhase.smt2,,87.49
d_fvbkv/Impl-CommitterInitModel.i.dfy.CheckWellformed__CommitterInitModel.__default.tryFinishLoadingOtherPhaseCorrect.smt2,,88.14
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.FinishLoadingOtherPhaseCorrect.smt2,,88.21
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.FinishLoadingSuperblockPhaseCorrect.smt2,,88.4
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.PageInJournalReqBackCorrect.smt2,,87.47
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.PageInJournalReqFrontCorrect.smt2,,87.47
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.PageInJournalRespCorrect.smt2,,87.27
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.PageInSuperblockReqCorrect.smt2,,88.11
d_fvbkv/Impl-CommitterInitModel.i.dfy.Impl__CommitterInitModel.__default.tryFinishLoadingOtherPhaseCorrect.smt2,,88.32
d_fvbkv/Impl-CommitterModel.i.dfy.CheckWellformed__CommitterModel.__default.I.smt2,,86.39
d_fvbkv/Impl-CommitterModel.i.dfy.CheckWellformed__CommitterModel.__default.Inv.smt2,,85.53
d_fvbkv/Impl-CommitterModel.i.dfy.CheckWellformed__CommitterModel.__default.WF.smt2,,87.64
d_fvbkv/Impl-CommitterReplayImpl.i.dfy.CheckWellformed__CommitterReplayImpl.__default.JournalReplayOne.smt2,,87.26
d_fvbkv/Impl-CommitterReplayImpl.i.dfy.Impl__CommitterReplayImpl.__default.JournalReplayOne.smt2,,86.45
d_fvbkv/Impl-CommitterReplayModel.i.dfy.CheckWellformed__CommitterReplayModel.__default.JournalReplayOne.smt2,,86.08
d_fvbkv/Impl-CommitterReplayModel.i.dfy.CheckWellformed__CommitterReplayModel.__default.JournalReplayOneCorrect.smt2,,86.24
d_fvbkv/Impl-CommitterReplayModel.i.dfy.Impl__CommitterReplayModel.__default.JournalReplayOneCorrect.smt2,,86.22
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.doSync.smt2,,87.48
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.initialization.smt2,,87.96
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.insert.smt2,,87.4
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.isInitialized.smt2,,88.9
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.popSync.smt2,,87.23
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.pushSync.smt2,,87.28
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.query.smt2,,87.41
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.receiveLoc.smt2,,87.34
d_fvbkv/Impl-CoordinationImpl.i.dfy.CheckWellformed__CoordinationImpl.__default.succ.smt2,,87.48
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.doSync.smt2,,87.7
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.initialization.smt2,,88.22
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.insert.smt2,,86.87
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.isInitialized.smt2,,87.19
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.popSync.smt2,,88.05
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.pushSync.smt2,,87.86
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.query.smt2,,86.68
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.receiveLoc.smt2,,87.74
d_fvbkv/Impl-CoordinationImpl.i.dfy.Impl__CoordinationImpl.__default.succ.smt2,,87.5
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.bcNoOp.smt2,,88.88
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.doSync.smt2,,88.83
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.doSyncCorrect.smt2,,87.75
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.initialization.smt2,,88.26
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.initializationCorrect.smt2,,88.46
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.insert.smt2,,88.63
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.insertCorrect.smt2,,87.67
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.isInitialized.smt2,,88.89
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.jcNoOp.smt2,,88.65
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.noop.smt2,,87.78
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.popSync.smt2,,88.43
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.popSyncCorrect.smt2,,87.67
d_fvbkv/Impl-CoordinationModel.i.dfy.CheckWellformed__CoordinationModel.__default.pushSync.smt2,,88.25
