benchmark,config,total_time,result,status
queries-L0.X509.FWID-17.smt2,wopass-1010,2.23,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-1111,2.28,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-2222,2.34,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-3333,2.31,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-4444,2.09,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-5555,2.07,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-6666,2.25,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-7777,2.37,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-8888,2.38,unsat,ok
queries-L0.X509.FWID-17.smt2,wopass-9999,2.33,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-1010,0.47,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-1111,,unknown,to
queries-L0.X509.FWID-18.smt2,wopass-2222,0.48,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-3333,0.47,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-4444,0.47,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-5555,0.48,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-6666,0.48,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-7777,0.48,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-8888,0.48,unsat,ok
queries-L0.X509.FWID-18.smt2,wopass-9999,0.47,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-1010,1.86,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-1111,1.97,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-2222,1.99,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-3333,1.87,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-4444,1.93,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-5555,1.84,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-6666,1.84,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-7777,1.83,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-8888,1.87,unsat,ok
queries-L0.X509.FWID-19.smt2,wopass-9999,1.92,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-1010,1.91,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-1111,2.1,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-2222,2.009,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-3333,1.89,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-4444,1.86,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-5555,1.87,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-6666,1.97,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-7777,1.87,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-8888,2.029,unsat,ok
queries-L0.X509.FWID-2.smt2,wopass-9999,1.83,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-1010,2.28,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-1111,2.23,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-2222,2.23,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-3333,2.17,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-4444,2.19,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-5555,2.2,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-6666,2.19,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-7777,2.15,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-8888,2.13,unsat,ok
queries-L0.X509.FWID-20.smt2,wopass-9999,2.26,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-1010,1.88,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-1111,,unknown,to
queries-L0.X509.FWID-21.smt2,wopass-2222,2.06,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-3333,2.09,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-4444,2.09,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-5555,2.18,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-6666,2.17,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-7777,2.02,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-8888,2.11,unsat,ok
queries-L0.X509.FWID-21.smt2,wopass-9999,2.0,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-1010,1.86,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-1111,2.02,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-2222,1.94,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-3333,2.0,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-4444,1.9,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-5555,1.86,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-6666,1.96,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-7777,1.94,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-8888,1.85,unsat,ok
queries-L0.X509.FWID-22.smt2,wopass-9999,2.02,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-1010,2.05,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-1111,2.1,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-2222,2.14,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-3333,1.98,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-4444,1.94,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-5555,2.19,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-6666,1.96,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-7777,2.15,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-8888,2.05,unsat,ok
queries-L0.X509.FWID-23.smt2,wopass-9999,2.14,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-1010,1.89,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-1111,1.85,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-2222,1.89,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-3333,1.95,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-4444,1.87,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-5555,1.84,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-6666,1.86,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-7777,2.09,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-8888,1.84,unsat,ok
queries-L0.X509.FWID-3.smt2,wopass-9999,1.92,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-1010,1.85,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-1111,1.77,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-2222,1.87,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-3333,1.86,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-4444,1.86,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-5555,1.94,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-6666,2.009,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-7777,1.97,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-8888,1.91,unsat,ok
queries-L0.X509.FWID-4.smt2,wopass-9999,2.0,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-1010,2.0,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-1111,1.88,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-2222,1.94,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-3333,1.73,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-4444,1.94,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-5555,1.75,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-6666,1.88,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-7777,1.95,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-8888,1.86,unsat,ok
queries-L0.X509.FWID-5.smt2,wopass-9999,1.85,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-1010,1.85,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-1111,1.98,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-2222,1.91,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-3333,1.88,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-4444,1.86,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-5555,2.0,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-6666,1.9,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-7777,2.02,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-8888,1.92,unsat,ok
queries-L0.X509.FWID-6.smt2,wopass-9999,1.82,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-1010,1.86,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-1111,,unknown,to
queries-L0.X509.FWID-7.smt2,wopass-2222,2.02,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-3333,1.92,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-4444,2.0,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-5555,1.9,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-6666,1.87,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-7777,1.98,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-8888,1.98,unsat,ok
queries-L0.X509.FWID-7.smt2,wopass-9999,1.93,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-1010,1.84,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-1111,2.0,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-2222,1.91,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-3333,1.94,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-4444,1.88,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-5555,1.86,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-6666,1.81,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-7777,1.75,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-8888,1.86,unsat,ok
queries-L0.X509.FWID-8.smt2,wopass-9999,1.89,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-1010,1.94,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-1111,2.0,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-2222,1.93,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-3333,1.88,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-4444,1.86,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-5555,1.93,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-6666,2.09,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-7777,1.87,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-8888,1.98,unsat,ok
queries-L0.X509.FWID-9.smt2,wopass-9999,1.95,unsat,ok
queries-L0.X509.FWID.smt2,wopass-1010,2.02,unsat,ok
queries-L0.X509.FWID.smt2,wopass-1111,1.96,unsat,ok
queries-L0.X509.FWID.smt2,wopass-2222,1.89,unsat,ok
queries-L0.X509.FWID.smt2,wopass-3333,1.87,unsat,ok
queries-L0.X509.FWID.smt2,wopass-4444,1.96,unsat,ok
queries-L0.X509.FWID.smt2,wopass-5555,2.029,unsat,ok
queries-L0.X509.FWID.smt2,wopass-6666,1.98,unsat,ok
queries-L0.X509.FWID.smt2,wopass-7777,2.06,unsat,ok
queries-L0.X509.FWID.smt2,wopass-8888,1.94,unsat,ok
queries-L0.X509.FWID.smt2,wopass-9999,1.99,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-1010,2.95,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-1111,2.93,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-2222,3.07,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-3333,2.94,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-4444,3.1,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-5555,2.96,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-6666,2.82,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-7777,2.83,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-8888,3.0,unsat,ok
queries-L0.X509.LengthUtils-1.smt2,wopass-9999,2.94,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-1010,1.98,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-1111,2.13,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-2222,1.99,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-3333,1.96,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-4444,1.99,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-5555,2.06,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-6666,1.99,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-7777,1.97,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-8888,1.95,unsat,ok
queries-L0.X509.LengthUtils-2.smt2,wopass-9999,1.97,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-1010,3.09,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-1111,3.22,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-2222,2.99,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-3333,3.07,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-4444,3.18,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-5555,3.09,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-6666,2.99,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-7777,2.99,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-8888,3.19,unsat,ok
queries-L0.X509.LengthUtils-3.smt2,wopass-9999,2.88,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-1010,2.1,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-1111,2.04,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-2222,2.04,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-3333,2.07,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-4444,2.029,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-5555,2.09,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-6666,1.97,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-7777,2.09,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-8888,2.12,unsat,ok
queries-L0.X509.LengthUtils-4.smt2,wopass-9999,2.029,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-1010,2.02,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-1111,1.99,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-2222,2.02,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-3333,1.96,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-4444,2.0,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-5555,2.11,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-6666,2.0,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-7777,2.07,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-8888,1.98,unsat,ok
queries-L0.X509.LengthUtils-5.smt2,wopass-9999,1.99,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-1010,2.12,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-1111,2.15,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-2222,2.09,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-3333,2.24,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-4444,2.07,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-5555,2.15,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-6666,2.15,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-7777,2.1,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-8888,2.07,unsat,ok
queries-L0.X509.LengthUtils-6.smt2,wopass-9999,2.21,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-1010,1.98,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-1111,2.2,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-2222,1.96,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-3333,2.14,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-4444,2.05,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-5555,1.98,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-6666,1.99,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-7777,1.99,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-8888,1.96,unsat,ok
queries-L0.X509.LengthUtils.smt2,wopass-9999,1.96,unsat,ok
queries-X509.Base.smt2,wopass-1010,1.54,unsat,ok
queries-X509.Base.smt2,wopass-1111,,unknown,to
queries-X509.Base.smt2,wopass-2222,1.59,unsat,ok
queries-X509.Base.smt2,wopass-3333,1.6,unsat,ok
queries-X509.Base.smt2,wopass-4444,1.56,unsat,ok
queries-X509.Base.smt2,wopass-5555,1.52,unsat,ok
queries-X509.Base.smt2,wopass-6666,1.69,unsat,ok
queries-X509.Base.smt2,wopass-7777,1.51,unsat,ok
queries-X509.Base.smt2,wopass-8888,1.64,unsat,ok
queries-X509.Base.smt2,wopass-9999,1.52,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-1010,2.3,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-1111,2.45,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-2222,2.31,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-3333,2.52,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-4444,2.39,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-5555,2.3,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-6666,2.46,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-7777,2.31,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-8888,2.29,unsat,ok
queries-X509.BasicFields.Extension-1.smt2,wopass-9999,2.25,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-1010,2.21,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-1111,2.32,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-2222,2.23,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-3333,2.28,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-4444,2.41,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-5555,2.34,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-6666,2.24,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-7777,2.37,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-8888,2.22,unsat,ok
queries-X509.BasicFields.Extension-10.smt2,wopass-9999,2.41,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-1010,2.53,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-1111,2.44,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-2222,2.55,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-3333,2.63,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-4444,2.58,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-5555,2.44,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-6666,2.65,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-7777,2.62,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-8888,2.48,unsat,ok
queries-X509.BasicFields.Extension-11.smt2,wopass-9999,2.44,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-1010,3.35,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-1111,3.16,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-2222,3.12,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-3333,3.25,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-4444,3.48,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-5555,3.35,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-6666,3.1,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-7777,3.31,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-8888,3.11,unsat,ok
queries-X509.BasicFields.Extension-12.smt2,wopass-9999,3.14,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-1010,2.46,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-1111,,unknown,to
queries-X509.BasicFields.Extension-13.smt2,wopass-2222,2.3,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-3333,2.48,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-4444,2.37,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-5555,2.47,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-6666,2.31,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-7777,2.33,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-8888,2.56,unsat,ok
queries-X509.BasicFields.Extension-13.smt2,wopass-9999,2.3,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-1010,3.56,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-1111,3.49,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-2222,3.39,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-3333,3.8,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-4444,4.059,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-5555,3.65,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-6666,3.42,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-7777,3.24,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-8888,3.05,unsat,ok
queries-X509.BasicFields.Extension-14.smt2,wopass-9999,4.28,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-1010,2.46,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-1111,2.5,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-2222,2.41,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-3333,2.33,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-4444,2.35,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-5555,2.31,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-6666,2.3,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-7777,2.39,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-8888,2.47,unsat,ok
queries-X509.BasicFields.Extension-15.smt2,wopass-9999,2.45,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-1010,2.1,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-1111,2.34,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-2222,2.27,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-3333,,unsat,to
queries-X509.BasicFields.Extension-16.smt2,wopass-4444,2.24,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-5555,2.27,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-6666,2.27,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-7777,2.11,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-8888,2.18,unsat,ok
queries-X509.BasicFields.Extension-16.smt2,wopass-9999,2.29,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-1010,2.42,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-1111,2.55,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-2222,2.49,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-3333,2.32,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-4444,2.61,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-5555,2.45,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-6666,2.34,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-7777,2.52,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-8888,2.3,unsat,ok
queries-X509.BasicFields.Extension-17.smt2,wopass-9999,2.52,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-1010,2.17,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-1111,2.13,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-2222,2.11,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-3333,2.13,unsat,to
queries-X509.BasicFields.Extension-18.smt2,wopass-4444,2.12,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-5555,2.22,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-6666,2.2,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-7777,2.22,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-8888,2.15,unsat,ok
queries-X509.BasicFields.Extension-18.smt2,wopass-9999,2.18,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-1010,2.38,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-1111,2.48,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-2222,2.35,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-3333,2.32,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-4444,2.5,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-5555,2.33,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-6666,2.35,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-7777,2.45,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-8888,2.3,unsat,ok
queries-X509.BasicFields.Extension-19.smt2,wopass-9999,2.5,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-1010,2.33,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-1111,2.45,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-2222,2.31,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-3333,2.29,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-4444,2.27,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-5555,2.28,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-6666,2.39,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-7777,2.27,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-8888,2.28,unsat,ok
queries-X509.BasicFields.Extension-2.smt2,wopass-9999,2.33,unsat,ok
queries-X509.BasicFields.Extension-20.smt2,wopass-1010,2.29,unsat,ok
queries-X509.BasicFields.Extension-20.smt2,wopass-1111,2.16,unsat,ok
queries-X509.BasicFields.Extension-20.smt2,wopass-2222,2.26,unsat,ok
queries-X509.BasicFields.Extension-20.smt2,wopass-3333,2.11,unsat,ok
queries-X509.BasicFields.Extension-20.smt2,wopass-4444,2.23,unsat,ok
